track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage,lifecycle_stage,retention_stability_index,entry_age_days,content_maturity,retention_segment,entry_strength,opportunity_segment,marketing_intensity,playlist_recommendation
noemú | quevedo,NOEMÚ,Quevedo,2025-11-24,2025-11-27,15,15,23,4,61,67,67,album,18,False,3.4485,4,4,1.0,100.0,2025-11-24,15,0,2.4000000000000026,1.9000000000000046,0,8,Declining,6,9.836065573770492,New Entry,29.41,555,Established,Short Retention,Moderate Entry,Low Priority,Low,Monitor Exit Risk
nueva era | duki,Nueva Era,Duki,2025-11-03,2025-11-27,8,3,30,25,66,83,83,album,15,True,3.625783333333333,25,25,1.0,100.0,2025-11-08,3,5,0.936153846153846,0.5276923076923069,5,22,Declining,17,25.757575757575758,Decline Phase,51.65,534,Established,Long Retention,Strong Entry,Star Content,Very High,Increase Playlist Exposure
número telefónico | saiko,NÚMERO TELEFÓNICO,SAIKO,2025-04-28,2025-05-09,14,14,49,12,61,72,72,album,16,True,3.1666666666666665,12,12,1.0,100.0,2025-04-28,14,0,2.888111888111888,0.8986013986013991,0,35,Declining,11,18.0327868852459,Decline Phase,25.72,345,Established,Moderate Retention,Moderate Entry,Low Priority,Low,Maintain Current Support
oa | anuel aa & quevedo & maluma,OA,Anuel AA & Quevedo & Maluma,2024-10-16,2025-04-27,8,3,45,192,72,88,83,single,1,True,3.92,194,194,0.9896907216494846,98.96907216494846,2024-11-11,3,26,0.22694080107424783,-0.006981933103653856,5,37,Stable,11,15.277777777777779,Peak Phase,80.66,151,Mature,High Retention,Strong Entry,Star Content,Very High,Maintain Strong Playlist Support
obvio | myke towers,OBVIO,Myke Towers,2024-11-25,2024-11-25,25,25,25,1,0,0,0,album,23,True,2.70745,1,1,1.0,100.0,2024-11-25,25,0,0.0,0.0,0,0,Stable,0,,New Entry,100.0,191,Established,Short Retention,Moderate Entry,Low Priority,Low,Monitor Exit Risk
offline | young miko,offline,Young Miko,2025-04-07,2025-06-15,26,16,48,69,64,88,81,album,16,False,3.3655833333333334,70,70,0.9857142857142858,98.57142857142858,2025-04-09,16,2,0.4270003653635369,0.14957983193277433,10,22,Stable,17,26.5625,Mature Phase,69.08,324,Established,Long Retention,Weak Entry,Star Content,Very High,Increase Playlist Exposure
ohnana | kapo,Ohnana,Kapo,2025-07-04,2025-11-27,40,2,34,145,71,89,84,single,1,False,2.6096166666666667,147,147,0.9863945578231292,98.63945578231292,2025-08-01,2,28,0.07883010549519762,0.03288852149267811,38,-6,Stable,13,18.30985915492958,Peak Phase,91.43,412,Established,High Retention,Weak Entry,Star Content,Very High,Maintain Strong Playlist Support
omega (feat. ralphie choo) | rosalía,Omega (feat. Ralphie Choo),ROSALÍA,2025-09-27,2025-10-10,3,3,49,14,63,73,73,single,1,False,2.825,14,14,1.0,100.0,2025-09-27,3,0,3.4593406593406604,0.6571428571428554,0,46,Declining,10,15.873015873015872,Decline Phase,22.42,497,Established,Moderate Retention,Strong Entry,Low Priority,Low,Maintain Current Support
orgullosa de papá | cano,Orgullosa De Papá,Cano,2025-11-01,2025-11-23,48,45,45,6,50,59,59,album,10,False,2.9029,23,23,0.2608695652173913,26.08695652173913,2025-11-16,45,15,-0.6571428571428588,1.7142857142857144,3,-3,Stable,9,18.0,New Entry,15.74,532,Established,Long Retention,Weak Entry,Hidden Opportunity,High,Increase Playlist Exposure
otra noche (feat. darell) | myke towers,OTRA NOCHE (feat. Darell),Myke Towers,2025-08-24,2025-11-16,12,11,41,85,0,73,73,album,20,True,3.735333333333333,85,85,1.0,100.0,2025-09-07,11,14,0.24494821184287668,0.15262849325776828,1,29,Stable,73,,Mature Phase,80.32,463,Established,High Retention,Moderate Entry,Hidden Opportunity,High,Maintain Strong Playlist Support
