track_key,song,artist,entry_date,exit_date,entry_position,best_position,exit_position,observations,entry_popularity,peak_popularity,exit_popularity,album_type,total_tracks,is_explicit,duration_min,calendar_days,days_on_playlist,continuity,continuity_percentage,peak_date,peak_position_check,time_to_peak_days,rank_slope,popularity_slope,rank_improvement,rank_change_entry_to_exit,rank_movement,popularity_change,popularity_growth_percentage
maquillaje | renn & yexel,Maquillaje,Renn & Yexel,2025-03-21,2025-06-02,50,18,38,65,2,83,83,single,1,True,3.5328166666666667,74,74,0.8783783783783784,87.83783783783784,2025-04-08,18,18,0.0204982517482518,0.4149912587412587,32,-12,Stable,81,4050.0
marea | mora,MAREA,Mora,2024-08-30,2024-08-31,24,24,49,2,0,69,69,album,15,True,2.4680333333333335,2,2,1.0,100.0,2024-08-30,24,0,24.99999999999999,68.99999999999999,0,25,Declining,69,
martini | dei v,Martini,Dei V,2025-05-02,2025-11-23,40,7,50,150,65,76,72,single,1,True,2.7394166666666666,206,206,0.7281553398058253,72.81553398058253,2025-06-17,7,46,0.18825903373483263,0.009531090270678179,33,10,Stable,7,10.76923076923077
me has invitado a bailar | dani fernández,Me has invitado a bailar,Dani Fernández,2025-09-04,2025-11-27,47,15,36,85,63,71,65,single,1,False,3.2151,85,85,1.0,100.0,2025-10-31,15,57,-0.12032440883330077,-0.12345124096150141,32,-11,Stable,2,3.1746031746031744
media luna | mora,MEDIA LUNA,Mora,2024-08-30,2024-09-21,5,5,50,14,0,81,81,album,15,False,2.2491333333333334,23,23,0.6086956521739131,60.86956521739131,2024-08-30,5,0,3.6373626373626378,2.637362637362635,0,45,Declining,81,
mejor así | myke towers,MEJOR ASÍ,Myke Towers,2025-08-24,2025-08-24,37,37,37,1,0,0,0,album,20,True,3.658,1,1,1.0,100.0,2025-08-24,37,0,0.0,0.0,0,0,Stable,0,
memorias | mora,MEMORIAS,Mora,2024-05-18,2024-05-27,43,39,43,10,82,82,82,album,15,False,3.8125,10,10,1.0,100.0,2024-05-23,39,5,0.11515151515151507,4.03636189246893e-15,4,0,Stable,0,0.0
mencionar | eladio carrion,Mencionar,Eladio Carrion,2025-01-21,2025-01-21,42,42,42,1,66,66,66,album,17,False,2.3636333333333335,1,1,1.0,100.0,2025-01-21,42,0,0.0,0.0,0,0,Stable,0,0.0
mercedes carota | bad bunny,MERCEDES CAROTA,Bad Bunny,2024-10-14,2024-10-21,17,17,49,8,0,86,86,album,22,True,3.37725,8,8,1.0,100.0,2024-10-14,17,0,4.82142857142857,7.797619047619045,0,32,Declining,86,
mercho | lil cake & migrantes,MERCHO,LiL CaKe & Migrantes,2024-05-18,2024-08-29,25,21,47,104,90,90,86,single,1,False,2.69085,104,104,1.0,100.0,2024-05-29,21,11,0.18706924143817347,-0.04498559692734463,4,22,Stable,-4,-4.444444444444445
mi cuarto | tiago pzk & rels b,Mi Cuarto,Tiago PZK & Rels B,2025-10-27,2025-10-27,46,46,46,1,58,58,58,single,1,False,2.1948,1,1,1.0,100.0,2025-10-27,46,0,0.0,0.0,0,0,Stable,0,0.0
mi droga | myke towers,MI DROGA,Myke Towers,2024-05-18,2024-05-20,46,46,50,3,81,81,80,album,23,True,2.720666666666667,3,3,1.0,100.0,2024-05-18,46,0,1.999999999999997,-0.4999999999999993,0,4,Declining,-1,-1.2345679012345678
mi ex tenía razón | karol g,MI EX TENÍA RAZÓN,KAROL G,2024-08-13,2025-07-31,16,16,47,22,62,85,85,album,9,False,2.5729,353,353,0.06232294617563739,6.232294617563739,2024-08-13,16,0,1.100508187464709,0.9271597967250138,0,31,Declining,23,37.096774193548384
mi lova | bad gyal & myke towers,Mi Lova,Bad Gyal & Myke Towers,2024-07-09,2024-08-18,14,14,50,41,0,80,79,single,1,True,3.66955,41,41,1.0,100.0,2024-07-09,14,0,0.6756097560975609,0.38641114982578434,0,36,Stable,79,
mi luz (ft. rels b) | rvfv,Mi Luz (ft. Rels B),Rvfv,2024-10-23,2025-10-18,50,32,50,172,80,81,75,album,15,False,2.8,361,361,0.47645429362880887,47.64542936288089,2025-10-11,32,353,-0.009152805390273524,-0.039991934399785184,18,0,Stable,-5,-6.25
mi nena remix | maikel delacalle & quevedo,Mi Nena Remix,Maikel Delacalle & Quevedo,2024-05-18,2024-06-10,28,26,39,24,82,82,81,single,1,False,3.6666666666666665,24,24,1.0,100.0,2024-05-19,26,1,0.48869565217391325,-0.03478260869565538,2,11,Stable,-1,-1.2195121951219512
miamor | aitana,miamor,Aitana,2024-09-24,2024-09-26,34,34,37,3,31,55,55,album,15,False,2.656,3,3,1.0,100.0,2024-09-24,34,0,1.4999999999999971,11.999999999999996,0,3,Declining,24,77.41935483870968
miamor | aitana & rels b,miamor,Aitana & Rels B,2024-08-26,2024-09-23,4,4,43,29,46,79,78,single,1,False,2.656,29,29,1.0,100.0,2024-08-26,4,0,1.2034482758620695,0.44433497536946076,0,39,Declining,32,69.56521739130434
mientras me curo del cora | karol g,MIENTRAS ME CURO DEL CORA,KAROL G,2025-07-24,2025-08-02,47,37,50,10,81,82,82,album,17,False,2.7397666666666667,10,10,1.0,100.0,2025-07-28,37,4,0.6727272727272733,0.12727272727272604,10,3,Stable,1,1.2345679012345678
mil mujeres | rauw alejandro,Mil Mujeres,Rauw Alejandro,2025-11-17,2025-11-17,36,36,36,1,65,65,65,album,18,True,2.815366666666667,1,1,1.0,100.0,2025-11-17,36,0,0.0,0.0,0,0,Stable,0,0.0
"milo j: bzrp music sessions, vol. 57 | bizarrap & milo j","Milo J: Bzrp Music Sessions, Vol. 57",Bizarrap & Milo j,2024-10-07,2025-02-10,1,1,50,59,74,89,83,single,1,False,3.165016666666667,127,127,0.4645669291338583,46.45669291338583,2024-10-07,1,0,0.823261250730567,0.030333138515487995,0,49,Declining,9,12.162162162162163
"milo j: bzrp music sessions, vol. 57 | paul thin","Milo J: Bzrp Music Sessions, Vol. 57",Paul Thin,2025-02-01,2025-02-02,39,39,50,2,56,56,56,single,1,False,2.5504,2,2,1.0,100.0,2025-02-01,39,0,10.999999999999993,-1.360130541437666e-14,0,11,Declining,0,0.0
mirame | blessd & ovy on the drums,Mirame,Blessd & Ovy On The Drums,2025-07-15,2025-07-30,31,13,29,16,84,88,88,single,1,True,2.624216666666667,16,16,1.0,100.0,2025-07-19,13,4,0.6411764705882368,0.261764705882355,18,-2,Stable,4,4.761904761904762
mis tías | juanjo bona,Mis Tías,Juanjo Bona,2025-07-21,2025-07-23,44,44,47,2,58,62,62,single,1,False,2.64,3,3,0.6666666666666666,66.66666666666666,2025-07-21,44,0,2.999999999999995,3.99999999999999,0,3,Declining,4,6.896551724137931
modelito | mora,MODELITO,Mora,2024-09-09,2025-06-17,50,4,42,279,80,85,72,album,14,True,3.174933333333333,282,282,0.9893617021276596,98.93617021276596,2024-11-12,4,64,0.12125838499707148,-0.025546751538861014,46,-8,Stable,-8,-10.0
mojabi ghost | tainy,MOJABI GHOST,Tainy,2024-07-02,2024-08-03,6,6,50,33,78,94,93,album,19,True,3.86885,33,33,1.0,100.0,2024-07-02,6,0,1.232620320855615,0.32185828877005296,0,44,Declining,15,19.230769230769234
monaco | bad bunny,MONACO,Bad Bunny,2024-10-14,2025-01-12,1,1,50,78,0,98,95,album,22,True,4.453233333333333,91,91,0.8571428571428571,85.71428571428571,2024-10-14,1,0,0.7413978426636654,0.10647580267833467,0,49,Stable,95,
mr. moondial | quevedo,MR. MOONDIAL,Quevedo,2025-11-24,2025-11-27,6,5,5,4,63,70,70,album,18,False,2.7627,4,4,1.0,100.0,2025-11-25,5,1,-0.19999999999999962,2.199999999999993,1,-1,Stable,7,11.11111111111111
mr. october | bad bunny,MR. OCTOBER,Bad Bunny,2024-10-14,2024-10-21,7,7,46,8,0,88,88,album,22,True,3.1543,8,8,1.0,100.0,2024-10-14,7,0,5.4642857142857135,7.9166666666666625,0,39,Declining,88,
my love | de la ghetto & quevedo,My Love,De La Ghetto & Quevedo,2024-06-04,2024-07-01,42,36,49,27,60,78,78,single,1,False,3.5687166666666665,28,28,0.9642857142857143,96.42857142857143,2024-06-15,36,11,0.06349206349206339,0.5244200244200249,6,7,Stable,18,30.0
m€ntiras | cruz cafuné,m€ntiras,Cruz Cafuné,2025-07-21,2025-07-21,43,43,43,1,54,54,54,single,6,True,2.530683333333333,1,1,1.0,100.0,2025-07-21,43,0,0.0,0.0,0,0,Stable,0,0.0
nadie sabe | bad bunny,NADIE SABE,Bad Bunny,2024-10-14,2024-10-28,3,3,46,15,0,89,89,album,22,True,6.317633333333333,15,15,1.0,100.0,2024-10-14,3,0,3.339285714285714,2.6178571428571447,0,43,Declining,89,
nana del hilo rojo | saiko,NANA DEL HILO ROJO,SAIKO,2025-04-28,2025-05-02,16,16,47,5,61,68,68,album,16,False,2.73155,5,5,1.0,100.0,2025-04-28,16,0,6.799999999999998,1.7999999999999934,0,31,Declining,7,11.475409836065573
narcotics (with bryant myers) | dei v & bryant myers,Narcotics (with Bryant Myers),Dei V & Bryant Myers,2024-10-04,2025-06-11,35,15,50,188,75,85,74,single,1,True,2.89985,251,251,0.749003984063745,74.9003984063745,2024-12-28,15,85,-0.007256545429261236,0.0119431396027142,20,15,Stable,-1,-1.3333333333333335
"natanael cano: bzrp music sessions, vol. 59 | bizarrap & natanael cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",Bizarrap & Natanael Cano,2025-04-06,2025-04-13,34,32,47,8,70,83,83,single,1,True,2.598133333333333,8,8,1.0,100.0,2025-04-07,32,1,1.5595238095238084,1.9166666666666634,2,13,Declining,13,18.571428571428573
new woman (feat. rosalía) | lisa & rosalía,New Woman (feat. ROSALÍA),LISA & ROSALÍA,2025-08-17,2025-08-30,15,15,49,14,0,91,91,single,1,False,2.9964833333333334,14,14,1.0,100.0,2025-08-17,15,0,2.571428571428571,3.186813186813185,0,34,Declining,91,
ni me conozco | rauw alejandro,Ni Me Conozco,Rauw Alejandro,2025-11-17,2025-11-22,26,26,50,6,66,75,75,album,18,True,3.8297833333333333,6,6,1.0,100.0,2025-11-17,26,0,3.7999999999999985,1.7714285714285682,0,24,Declining,9,13.636363636363635
niña bonita | feid & sean paul,Niña Bonita,Feid & Sean Paul,2024-05-18,2024-08-08,14,13,49,83,88,90,88,single,1,False,3.12755,83,83,1.0,100.0,2024-05-19,13,1,0.25672725746190334,0.005898157088283015,1,35,Stable,0,0.0
no digas na | feid & yandel,No Digas Na,Feid & Yandel,2025-04-17,2025-04-20,50,48,49,4,71,74,74,single,5,False,3.4731,4,4,1.0,100.0,2025-04-18,48,1,-0.3000000000000016,1.0000000000000084,2,-1,Stable,3,4.225352112676056
no estuviste en lo malo - remix | morad & beny jr & dellafuente,No Estuviste En Lo Malo - REMIX,Morad & Beny Jr & DELLAFUENTE,2024-10-07,2025-01-31,12,12,50,112,63,78,77,single,1,False,4.472,117,117,0.9572649572649573,95.72649572649573,2024-10-07,12,0,0.12829295793897547,0.026232616940581578,0,38,Stable,14,22.22222222222222
no estuviste en lo malo | morad,No Estuviste En Lo Malo,Morad,2024-05-18,2024-06-23,47,46,50,11,67,77,77,album,19,False,4.128,37,37,0.2972972972972973,29.72972972972973,2024-05-31,46,13,0.06363636363636603,0.8545454545454557,1,3,Stable,10,14.925373134328357
no has cambiado | baby rasta & noriel & hades66,No Has Cambiado,Baby Rasta & Noriel & Hades66,2025-10-13,2025-11-27,45,11,40,24,64,71,71,single,1,True,4.606733333333334,46,46,0.5217391304347826,52.17391304347826,2025-10-15,11,2,0.2569565217391294,0.24086956521739028,34,-5,Stable,7,10.9375
no me quiero casar | bad bunny,NO ME QUIERO CASAR,Bad Bunny,2024-10-14,2024-10-19,22,22,49,6,0,84,84,album,22,True,3.7609,6,6,1.0,100.0,2024-10-14,22,0,4.914285714285713,12.514285714285707,0,27,Declining,84,
no pienso llamar | soge culebra,NO PIENSO LLAMAR,Soge Culebra,2024-10-14,2025-03-02,41,7,50,140,0,73,69,album,13,False,3.3058666666666667,140,140,1.0,100.0,2024-12-23,7,70,0.15112724410137543,0.11346351490236375,34,9,Stable,69,
no pienso llamar | soge culebra & quevedo & garabatto,NO PIENSO LLAMAR,Soge Culebra & Quevedo & GARABATTO,2024-10-07,2024-10-13,16,16,19,7,43,72,72,single,1,False,3.3058666666666667,7,7,1.0,100.0,2024-10-07,16,0,-0.6071428571428562,3.857142857142857,0,3,Stable,29,67.44186046511628
no soy eterno | bizarrap & milo j,No soy Eterno,Bizarrap & Milo j,2024-10-07,2024-10-13,42,27,45,7,67,80,80,single,5,False,2.5244666666666666,7,7,1.0,100.0,2024-10-10,27,3,-0.4642857142857166,2.035714285714285,15,3,Stable,13,19.402985074626866
no te quieren conmigo - remix | gaby music & anuel aa & luar la l,No Te Quieren Conmigo - Remix,Gaby Music & Anuel AA & Luar La L,2025-04-07,2025-04-27,17,17,47,21,62,77,77,single,1,False,5.470433333333333,21,21,1.0,100.0,2025-04-07,17,0,0.8701298701298704,0.6545454545454542,0,30,Declining,15,24.193548387096776
no te quieren conmigo | gaby music & lunay & luar la l,No Te Quieren Conmigo,Gaby Music & Lunay & Luar La L,2024-12-20,2025-04-10,50,4,43,110,67,89,84,single,1,False,4.200666666666667,112,112,0.9821428571428571,98.21428571428571,2025-01-10,4,21,0.13310190924869822,0.09005702950657164,46,-7,Stable,17,25.37313432835821
no_se_ve.mp3 | emilia,No_Se_Ve.mp3,Emilia,2024-11-04,2025-02-09,39,32,48,75,0,77,76,album,13,False,3.3939333333333335,98,98,0.7653061224489796,76.53061224489795,2024-11-05,32,1,0.131379800853485,0.22779516358463742,7,9,Stable,76,
no_se_ve.mp3 | emilia & ludmilla & zecca,No_se_ve.mp3,Emilia & LUDMILLA & ZECCA,2024-06-08,2024-11-03,47,13,49,134,83,89,84,single,1,True,3.3939333333333335,149,149,0.8993288590604027,89.93288590604027,2024-08-25,13,78,0.057442112744547906,-0.014107407823040655,34,2,Stable,1,1.2048192771084338
nochentera | vicco,Nochentera,Vicco,2024-05-18,2025-01-09,11,9,49,156,81,83,75,single,1,False,3.3697333333333335,237,237,0.6582278481012658,65.82278481012658,2024-05-27,9,9,0.20106683946831883,-0.04142498142909095,2,38,Stable,-6,-7.4074074074074066
noemú | quevedo,NOEMÚ,Quevedo,2025-11-24,2025-11-27,15,15,23,4,61,67,67,album,18,False,3.4485,4,4,1.0,100.0,2025-11-24,15,0,2.4000000000000026,1.9000000000000046,0,8,Declining,6,9.836065573770492
nueva era | duki,Nueva Era,Duki,2025-11-03,2025-11-27,8,3,30,25,66,83,83,album,15,True,3.625783333333333,25,25,1.0,100.0,2025-11-08,3,5,0.936153846153846,0.5276923076923069,5,22,Declining,17,25.757575757575758
número telefónico | saiko,NÚMERO TELEFÓNICO,SAIKO,2025-04-28,2025-05-09,14,14,49,12,61,72,72,album,16,True,3.1666666666666665,12,12,1.0,100.0,2025-04-28,14,0,2.888111888111888,0.8986013986013991,0,35,Declining,11,18.0327868852459
oa | anuel aa & quevedo & maluma,OA,Anuel AA & Quevedo & Maluma,2024-10-16,2025-04-27,8,3,45,192,72,88,83,single,1,True,3.92,194,194,0.9896907216494846,98.96907216494846,2024-11-11,3,26,0.22694080107424783,-0.006981933103653856,5,37,Stable,11,15.277777777777779
obvio | myke towers,OBVIO,Myke Towers,2024-11-25,2024-11-25,25,25,25,1,0,0,0,album,23,True,2.70745,1,1,1.0,100.0,2024-11-25,25,0,0.0,0.0,0,0,Stable,0,
offline | young miko,offline,Young Miko,2025-04-07,2025-06-15,26,16,48,69,64,88,81,album,16,False,3.3655833333333334,70,70,0.9857142857142858,98.57142857142858,2025-04-09,16,2,0.4270003653635369,0.14957983193277433,10,22,Stable,17,26.5625
ohnana | kapo,Ohnana,Kapo,2025-07-04,2025-11-27,40,2,34,145,71,89,84,single,1,False,2.6096166666666667,147,147,0.9863945578231292,98.63945578231292,2025-08-01,2,28,0.07883010549519762,0.03288852149267811,38,-6,Stable,13,18.30985915492958
omega (feat. ralphie choo) | rosalía,Omega (feat. Ralphie Choo),ROSALÍA,2025-09-27,2025-10-10,3,3,49,14,63,73,73,single,1,False,2.825,14,14,1.0,100.0,2025-09-27,3,0,3.4593406593406604,0.6571428571428554,0,46,Declining,10,15.873015873015872
orgullosa de papá | cano,Orgullosa De Papá,Cano,2025-11-01,2025-11-23,48,45,45,6,50,59,59,album,10,False,2.9029,23,23,0.2608695652173913,26.08695652173913,2025-11-16,45,15,-0.6571428571428588,1.7142857142857144,3,-3,Stable,9,18.0
otra noche (feat. darell) | myke towers,OTRA NOCHE (feat. Darell),Myke Towers,2025-08-24,2025-11-16,12,11,41,85,0,73,73,album,20,True,3.735333333333333,85,85,1.0,100.0,2025-09-07,11,14,0.24494821184287668,0.15262849325776828,1,29,Stable,73,
otra noche | myke towers & darell,OTRA NOCHE,Myke Towers & Darell,2025-08-20,2025-08-23,41,36,36,4,64,69,69,single,1,True,3.735333333333333,4,4,1.0,100.0,2025-08-23,36,3,-1.699999999999998,1.600000000000003,5,-5,Improving,5,7.8125
otra oportunidad | myke towers,OTRA OPORTUNIDAD,Myke Towers,2025-08-24,2025-08-24,25,25,25,1,0,0,0,album,20,True,2.8171,1,1,1.0,100.0,2025-08-24,25,0,0.0,0.0,0,0,Stable,0,
otro round | myke towers,OTRO ROUND,Myke Towers,2024-11-25,2024-11-25,50,50,50,1,0,0,0,album,23,True,2.235516666666667,1,1,1.0,100.0,2024-11-25,50,0,0.0,0.0,0,0,Stable,0,
oye bb | omar montes & nicky jam,Oye BB,Omar Montes & Nicky Jam,2024-11-11,2024-11-11,43,43,43,1,25,25,25,single,1,False,2.4610333333333334,1,1,1.0,100.0,2024-11-11,43,0,0.0,0.0,0,0,Stable,0,0.0
pa' la vuelta | eladio carrion & morad,PA' LA VUELTA,Eladio Carrion & Morad,2024-08-06,2024-08-06,49,49,49,1,62,62,62,single,1,True,3.7340166666666668,1,1,1.0,100.0,2024-08-06,49,0,0.0,0.0,0,0,Stable,0,0.0
pacto (feat. bryant myers & dei v) - remix | jay wheeler & anuel aa & hades66,Pacto (feat. Bryant Myers & Dei V) - Remix,Jay Wheeler & Anuel AA & Hades66,2024-07-29,2024-10-06,36,20,45,66,0,84,83,single,1,True,5.766666666666667,70,70,0.9428571428571428,94.28571428571428,2024-08-19,20,21,0.3030581358939567,0.23857634902410949,16,9,Stable,83,
pacto (feat. luar la l) | jay wheeler,Pacto (feat. Luar La L),Jay Wheeler,2024-06-01,2024-07-01,49,38,46,31,69,72,72,album,9,True,4.7336833333333335,31,31,1.0,100.0,2024-06-22,38,21,-0.13145161290322613,0.11532258064516035,11,-3,Stable,3,4.3478260869565215
pasajero | mora,PASAJERO,Mora,2024-08-30,2024-10-13,4,4,36,45,0,83,83,album,15,False,2.4923,45,45,1.0,100.0,2024-08-30,4,0,0.8890645586297763,0.3013175230566551,0,32,Declining,83,
pasaporte | rauw alejandro,Pasaporte,Rauw Alejandro,2025-11-17,2025-11-17,43,43,43,1,64,64,64,album,18,False,4.39085,1,1,1.0,100.0,2025-11-17,43,0,0.0,0.0,0,0,Stable,0,0.0
pasaporte | rauw alejandro & mr. naisgai,Pasaporte,Rauw Alejandro & Mr. Naisgai,2025-09-29,2025-09-29,49,49,49,1,63,63,63,single,1,False,4.44645,1,1,1.0,100.0,2025-09-29,49,0,0.0,0.0,0,0,Stable,0,0.0
pasiempre | tainy,PASIEMPRE,Tainy,2024-07-02,2024-07-20,24,21,50,19,73,87,87,album,19,True,5.929916666666666,19,19,1.0,100.0,2024-07-05,21,3,1.170175438596491,0.6666666666666667,3,26,Declining,14,19.17808219178082
passoa | jhayco,Passoa,JHAYCO,2025-09-08,2025-09-27,27,27,44,20,53,70,70,album,29,False,5.1546666666666665,20,20,1.0,100.0,2025-09-08,27,0,0.6736842105263153,0.7248120300751855,0,17,Stable,17,32.075471698113205
passoa | jhayco & kapo,Passoa,JHAYCO & Kapo,2025-08-17,2025-09-07,36,19,43,20,70,79,79,single,1,False,5.1546666666666665,22,22,0.9090909090909091,90.9090909090909,2025-08-26,19,9,-0.014285714285714443,0.39548872180451045,17,7,Stable,9,12.857142857142856
paz | morad,Paz,Morad,2024-05-18,2024-05-20,44,44,47,3,63,66,66,album,19,False,3.1,3,3,1.0,100.0,2024-05-18,44,0,1.4999999999999944,1.5000000000000018,0,3,Declining,3,4.761904761904762
pedro | jaxomy & agatino romero & raffaella carrà,Pedro,Jaxomy & Agatino Romero & Raffaella Carrà,2025-04-14,2025-05-21,46,14,49,35,77,92,92,single,1,False,2.4141,38,38,0.9210526315789473,92.10526315789474,2025-04-21,14,7,0.6431372549019608,0.3501400560224083,32,3,Stable,15,19.480519480519483
peligrosa | floyymenor,PELIGROSA,FloyyMenor,2025-07-31,2025-11-27,49,3,49,119,77,84,83,single,1,True,2.2488333333333332,120,120,0.9916666666666667,99.16666666666667,2025-09-08,3,39,-0.006167212647770943,0.15138156957698345,46,0,Stable,6,7.792207792207792
penas de antaño | bizarrap & milo j,Penas de Antaño,Bizarrap & Milo j,2024-10-09,2024-10-12,48,44,50,4,74,78,78,single,5,False,3.3545333333333334,4,4,1.0,100.0,2024-10-10,44,1,0.5999999999999999,1.4000000000000015,4,2,Stable,4,5.405405405405405
perdió este culo | bad gyal,Perdió Este Culo,Bad Gyal,2025-01-28,2025-02-24,21,18,44,28,62,78,78,album,15,True,2.6542166666666667,28,28,1.0,100.0,2025-01-31,18,3,0.7208538587848939,0.4428024083196499,3,23,Stable,16,25.806451612903224
perreo lento | chris jedi & gaby music & dei v,PERREO LENTO,Chris Jedi & Gaby Music & Dei V,2025-03-01,2025-03-29,45,28,49,27,73,75,75,single,5,True,2.6106666666666665,29,29,0.9310344827586207,93.10344827586206,2025-03-07,28,6,0.13186813186813184,0.06166056166056236,17,4,Stable,2,2.73972602739726
perro negro | bad bunny,PERRO NEGRO,Bad Bunny,2024-10-14,2025-05-31,5,2,40,195,0,97,89,album,22,True,2.7127833333333333,230,230,0.8478260869565217,84.78260869565217,2024-10-17,2,3,0.1303031283885481,-8.901260742161287e-05,3,35,Stable,89,
perros&gata$ | nicki nicole & saiko,PERROS&GATA$,Nicki Nicole & SAIKO,2025-07-04,2025-07-07,45,45,50,4,65,68,68,single,1,False,2.993533333333333,4,4,1.0,100.0,2025-07-04,45,0,1.599999999999998,1.0000000000000073,0,5,Declining,3,4.615384615384616
"peso pluma: bzrp music sessions, vol. 55 | bizarrap & peso pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap & Peso Pluma,2024-06-03,2024-07-01,2,2,47,29,82,98,98,single,1,True,3.13935,29,29,1.0,100.0,2024-06-03,2,0,1.5926108374384234,0.39310344827586285,0,45,Declining,16,19.51219512195122
pide | mora,PIDE,Mora,2024-08-30,2024-09-02,15,15,46,4,0,75,75,album,15,True,3.46505,4,4,1.0,100.0,2024-08-30,15,0,10.9,22.800000000000008,0,31,Declining,75,
piribiri | jc reyes & pedro calderon,PIRIBIRI,JC Reyes & Pedro Calderon,2024-08-09,2024-09-29,49,37,45,41,72,75,74,single,1,False,2.94545,52,52,0.7884615384615384,78.84615384615384,2024-09-17,37,39,-0.14686411149825768,0.037630662020906695,12,-4,Stable,2,2.7777777777777777
playa del inglés | quevedo,PLAYA DEL INGLÉS,Quevedo,2024-05-18,2024-12-12,15,15,50,159,84,85,79,album,16,False,3.95875,209,209,0.7607655502392344,76.07655502392345,2024-05-18,15,0,0.14718772390733215,-0.021754836398376227,0,35,Stable,-5,-5.952380952380952
please please please | sabrina carpenter,Please Please Please,Sabrina Carpenter,2025-06-12,2025-06-20,39,33,44,9,83,91,91,single,2,True,3.1060833333333333,9,9,1.0,100.0,2025-06-18,33,6,0.23333333333333633,1.150000000000004,6,5,Stable,8,9.63855421686747
polaris - remix | saiko,POLARIS - Remix,SAIKO,2025-04-28,2025-05-09,32,31,50,12,53,66,66,album,16,True,4.8,12,12,1.0,100.0,2025-04-29,31,1,1.692307692307692,1.0384615384615397,1,18,Declining,13,24.528301886792452
polaris - remix | saiko & feid & quevedo,POLARIS - Remix,Saiko & Feid & Quevedo,2024-06-11,2025-04-20,1,1,43,311,74,90,80,single,1,True,4.8,314,314,0.9904458598726115,99.04458598726114,2024-06-11,1,0,0.12763398306910392,-0.028032122425857574,0,42,Stable,6,8.108108108108109
polaris | saiko,Polaris,Saiko,2024-05-18,2024-06-11,35,22,46,25,78,78,78,single,3,True,3.2020333333333335,25,25,1.0,100.0,2024-06-10,22,23,-0.43230769230769206,0.0092307692307694,13,11,Stable,0,0.0
por atrás | quevedo,POR ATRÁS,Quevedo,2025-11-24,2025-11-27,11,11,19,4,62,68,68,album,18,False,2.8614166666666665,4,4,1.0,100.0,2025-11-24,11,0,2.4999999999999996,2.000000000000002,0,8,Declining,6,9.67741935483871
potra salvaje - hard remix | isabel aaiún & fernando moreno,Potra Salvaje - Hard Remix,Isabel Aaiún & Fernando Moreno,2025-05-29,2025-09-24,47,3,48,114,62,80,74,single,1,False,5.7,119,119,0.957983193277311,95.7983193277311,2025-06-18,3,20,0.19683278993945041,0.09785950061764608,44,1,Stable,12,19.35483870967742
potra salvaje | isabel aaiún,Potra Salvaje,Isabel Aaiún,2025-07-07,2025-08-28,48,14,49,50,59,67,66,album,10,False,3.3270666666666666,53,53,0.9433962264150944,94.33962264150944,2025-07-18,14,11,0.27078031212484976,0.1554381752701075,34,1,Stable,7,11.864406779661017
privilegios | feid,PRIVILEGIOS,Feid,2024-09-30,2024-10-01,46,46,46,2,0,0,0,album,15,False,3.0973333333333333,2,2,1.0,100.0,2024-09-30,46,0,-7.688831126888455e-15,0.0,0,0,Stable,0,
probemas mentales | jzaeb & eix,Probemas Mentales,JZAEB & Eix,2025-03-07,2025-03-07,48,48,48,1,55,55,55,single,1,True,3.819183333333333,1,1,1.0,100.0,2025-03-07,48,0,0.0,0.0,0,0,Stable,0,0.0
problemas mentales | jzaeb & eix,Problemas Mentales,JZAEB & Eix,2025-03-20,2025-03-22,23,22,22,2,67,68,68,single,1,True,3.819183333333333,3,3,0.6666666666666666,66.66666666666666,2025-03-22,22,2,-1.0000000000000018,0.9999999999999908,1,-1,Improving,1,1.4925373134328357
provenza | karol g,PROVENZA,KAROL G,2025-07-25,2025-07-30,50,45,46,6,82,83,82,album,17,False,3.4604333333333335,6,6,1.0,100.0,2025-07-26,45,1,-0.5142857142857138,0.028571428571424848,5,-4,Stable,0,0.0
"ptazeta: bzrp music sessions, vol. 45 | paul thin & ruslana","Ptazeta: Bzrp Music Sessions, Vol. 45",Paul Thin & RUSLANA,2025-01-18,2025-01-19,42,42,50,2,55,59,59,single,1,False,2.616216666666667,2,2,1.0,100.0,2025-01-18,42,0,7.999999999999992,3.999999999999991,0,8,Declining,4,7.2727272727272725
punto g | quevedo,PUNTO G,Quevedo,2024-05-18,2025-01-13,27,23,50,162,86,87,84,album,16,False,2.5220666666666665,241,241,0.6721991701244814,67.21991701244814,2024-05-30,23,12,0.12262176439290336,-0.016365563444784445,4,23,Stable,-2,-2.3255813953488373
pólvora | mora,PÓLVORA,Mora,2024-08-30,2024-09-09,8,8,49,11,0,81,81,album,15,True,3.088766666666667,11,11,1.0,100.0,2024-08-30,8,0,4.036363636363636,4.172727272727275,0,41,Declining,81,
q u e v a s h a c e r h o y ? | omar courtz,Q U E V A S H A C E R H O Y ?,Omar Courtz,2025-09-25,2025-11-27,39,1,14,64,66,89,89,album,17,False,3.7337,64,64,1.0,100.0,2025-10-02,1,7,0.02690018315018307,0.22614468864468887,38,-25,Stable,23,34.84848484848485
qlona | karol g,QLONA,KAROL G,2024-08-19,2025-10-19,37,8,50,342,74,94,85,album,9,True,2.87995,427,427,0.8009367681498829,80.09367681498829,2024-09-14,8,26,0.08067058543480012,-0.015736120479546208,29,13,Stable,11,14.864864864864865
